order_id,review_score,review_comment_title,review_comment_body,review_creation_date,review_answer_timestamp
ORD_000377,1,,,2024-09-20 04:28:00,2024-09-24 04:28:00
ORD_000378,4,,,2024-03-22 05:36:00,2024-03-24 05:36:00
ORD_000379,5,,,2024-10-16 21:55:00,2024-10-20 21:55:00
ORD_000380,4,,,2024-03-15 23:46:00,2024-03-16 23:46:00
ORD_000381,5,,,2024-09-04 11:02:00,2024-09-08 11:02:00
ORD_000382,5,,,2024-04-22 15:14:00,2024-04-24 15:14:00
ORD_000383,4,,,2024-02-02 08:23:00,2024-02-03 08:23:00
ORD_000384,5,,,2024-04-29 01:42:00,2024-05-04 01:42:00
ORD_000385,3,,,2024-04-15 16:58:00,2024-04-18 16:58:00
ORD_000386,3,,,2024-07-03 12:30:00,2024-07-04 12:30:00
ORD_000387,5,,,2024-08-20 01:02:00,2024-08-25 01:02:00
ORD_000388,3,,,2024-11-28 10:06:00,2024-11-30 10:06:00
ORD_000389,5,,,2024-12-26 16:40:00,2024-12-28 16:40:00
ORD_000390,3,,,2024-05-20 23:16:00,2024-05-24 23:16:00
ORD_000391,4,,,2024-10-23 17:36:00,2024-10-24 17:36:00
ORD_000392,4,,,2024-03-30 12:41:00,2024-04-03 12:41:00
ORD_000393,3,,,2024-07-12 11:37:00,2024-07-14 11:37:00
ORD_000394,1,,,2024-11-30 02:33:00,2024-12-03 02:33:00
ORD_000395,5,,,2024-05-08 12:58:00,2024-05-09 12:58:00
ORD_000396,5,,,2024-04-24 16:25:00,2024-04-27 16:25:00
ORD_000397,5,,,2024-06-29 11:31:00,2024-07-02 11:31:00
ORD_000398,4,,,2024-09-03 19:00:00,2024-09-07 19:00:00
ORD_000399,5,,,2024-09-13 04:28:00,2024-09-16 04:28:00
ORD_000400,5,,,2024-03-25 07:04:00,2024-03-30 07:04:00
ORD_000401,5,,,2024-09-20 20:17:00,2024-09-25 20:17:00
ORD_000402,4,,,2024-04-18 04:11:00,2024-04-21 04:11:00
ORD_000403,5,,,2024-03-21 11:38:00,2024-03-26 11:38:00
ORD_000404,5,,,2024-03-01 21:14:00,2024-03-02 21:14:00
ORD_000405,4,,,2024-07-31 10:46:00,2024-08-01 10:46:00
ORD_000406,5,,,2024-02-28 15:43:00,2024-03-03 15:43:00
ORD_000407,4,,,2024-09-02 15:13:00,2024-09-05 15:13:00
ORD_000408,3,,,2024-10-29 05:41:00,2024-10-31 05:41:00
ORD_000409,1,,,2024-07-29 00:15:00,2024-08-01 00:15:00
ORD_000410,4,,,2024-01-23 04:36:00,2024-01-24 04:36:00
ORD_000411,4,,,2024-10-30 05:08:00,2024-10-31 05:08:00
ORD_000412,5,,,2024-11-18 16:02:00,2024-11-19 16:02:00
ORD_000413,3,,,2024-10-20 04:03:00,2024-10-24 04:03:00
ORD_000414,5,,,2024-03-26 08:59:00,2024-03-29 08:59:00
ORD_000415,5,,,2024-04-02 16:25:00,2024-04-05 16:25:00
ORD_000416,3,,,2024-11-02 18:40:00,2024-11-03 18:40:00
ORD_000417,5,,,2024-01-10 23:46:00,2024-01-13 23:46:00
ORD_000418,5,,,2024-12-04 09:05:00,2024-12-09 09:05:00
ORD_000419,5,,,2024-04-20 14:38:00,2024-04-22 14:38:00
ORD_000420,5,,,2024-08-29 15:10:00,2024-09-01 15:10:00
ORD_000421,5,,,2024-04-22 13:38:00,2024-04-26 13:38:00
ORD_000422,5,,,2024-03-14 18:52:00,2024-03-19 18:52:00
ORD_000423,4,,,2024-04-03 19:42:00,2024-04-04 19:42:00
ORD_000424,5,,,2024-09-18 08:10:00,2024-09-21 08:10:00
ORD_000425,5,,,2024-12-17 10:59:00,2024-12-18 10:59:00
ORD_000426,4,,,2024-08-20 19:37:00,2024-08-22 19:37:00
ORD_000427,4,,,2024-02-05 07:24:00,2024-02-09 07:24:00
ORD_000428,5,,,2024-07-16 04:06:00,2024-07-20 04:06:00
ORD_000429,2,,,2024-01-09 06:33:00,2024-01-10 06:33:00
ORD_000430,5,,,2024-09-15 21:26:00,2024-09-16 21:26:00
ORD_000431,4,,,2024-03-17 19:06:00,2024-03-20 19:06:00
ORD_000432,3,,,2024-03-31 15:57:00,2024-04-02 15:57:00
ORD_000433,4,,,2024-11-10 19:02:00,2024-11-12 19:02:00
ORD_000434,1,,,2024-09-29 16:48:00,2024-10-04 16:48:00
ORD_000435,5,,,2024-03-01 02:30:00,2024-03-05 02:30:00
ORD_000436,5,,,2024-12-03 04:57:00,2024-12-08 04:57:00
ORD_000437,5,,,2024-11-04 17:52:00,2024-11-06 17:52:00
ORD_000438,3,,,2024-01-01 21:41:00,2024-01-06 21:41:00
ORD_000439,3,,,2024-08-08 16:26:00,2024-08-10 16:26:00
ORD_000440,5,,,2024-07-08 01:44:00,2024-07-13 01:44:00
ORD_000441,5,,,2024-09-28 13:14:00,2024-09-30 13:14:00
ORD_000442,4,,,2024-09-03 12:22:00,2024-09-08 12:22:00
ORD_000443,4,,,2024-10-28 23:58:00,2024-10-29 23:58:00
ORD_000444,4,,,2024-12-22 18:06:00,2024-12-24 18:06:00
ORD_000445,5,,,2024-08-05 04:16:00,2024-08-07 04:16:00
ORD_000446,5,,,2024-09-01 07:58:00,2024-09-06 07:58:00
ORD_000447,4,,,2024-02-12 09:38:00,2024-02-13 09:38:00
ORD_000448,4,,,2024-10-05 13:16:00,2024-10-06 13:16:00
ORD_000449,5,,,2024-04-06 00:45:00,2024-04-11 00:45:00
ORD_000450,1,,,2024-01-04 18:33:00,2024-01-08 18:33:00
ORD_000451,4,,,2024-03-01 16:00:00,2024-03-04 16:00:00
ORD_000452,4,,,2024-07-11 20:13:00,2024-07-12 20:13:00
ORD_000453,3,,,2024-12-18 10:26:00,2024-12-19 10:26:00
ORD_000454,2,,,2024-07-04 03:09:00,2024-07-08 03:09:00
ORD_000455,5,,,2024-08-06 20:37:00,2024-08-09 20:37:00
ORD_000456,5,,,2024-05-09 08:54:00,2024-05-11 08:54:00
ORD_000457,5,,,2024-10-01 13:36:00,2024-10-03 13:36:00
ORD_000458,5,,,2024-07-06 19:17:00,2024-07-10 19:17:00
ORD_000459,4,,,2024-12-14 12:48:00,2024-12-16 12:48:00
ORD_000460,5,,,2024-04-14 13:35:00,2024-04-19 13:35:00
ORD_000461,4,,,2024-10-12 15:11:00,2024-10-15 15:11:00
ORD_000462,5,,,2024-07-08 17:35:00,2024-07-10 17:35:00
ORD_000463,5,,,2024-09-04 08:19:00,2024-09-06 08:19:00
ORD_000464,3,,,2024-10-22 11:49:00,2024-10-24 11:49:00
ORD_000465,4,,,2024-12-27 12:47:00,2024-12-31 12:47:00
ORD_000466,4,,,2024-03-11 21:07:00,2024-03-15 21:07:00
ORD_000467,3,,,2024-04-27 14:50:00,2024-04-28 14:50:00
ORD_000468,2,,,2024-12-24 05:06:00,2024-12-26 05:06:00
ORD_000469,5,,,2024-04-19 16:25:00,2024-04-22 16:25:00
ORD_000470,5,,,2024-06-22 17:39:00,2024-06-26 17:39:00
ORD_000471,4,,,2024-12-22 21:45:00,2024-12-26 21:45:00
ORD_000472,2,,,2024-01-27 05:24:00,2024-01-29 05:24:00
ORD_000473,2,,,2024-11-21 00:51:00,2024-11-26 00:51:00
ORD_000474,5,,,2024-02-16 04:30:00,2024-02-19 04:30:00
ORD_000475,4,,,2024-11-03 13:05:00,2024-11-06 13:05:00
ORD_000476,4,,,2024-02-02 08:14:00,2024-02-04 08:14:00
ORD_000477,4,,,2024-07-08 02:38:00,2024-07-11 02:38:00
ORD_000478,4,,,2024-01-20 23:24:00,2024-01-24 23:24:00
ORD_000479,4,,,2024-07-24 19:41:00,2024-07-26 19:41:00
ORD_000480,5,,,2024-09-23 09:45:00,2024-09-25 09:45:00
ORD_000481,4,,,2024-11-01 01:49:00,2024-11-03 01:49:00
ORD_000482,5,,,2024-03-30 20:31:00,2024-04-03 20:31:00
ORD_000483,4,,,2024-08-12 00:12:00,2024-08-15 00:12:00
ORD_000484,5,,,2024-12-02 16:18:00,2024-12-06 16:18:00
ORD_000485,5,,,2024-04-09 01:50:00,2024-04-11 01:50:00
ORD_000486,3,,,2024-11-02 16:33:00,2024-11-07 16:33:00
ORD_000487,4,,,2024-12-23 07:39:00,2024-12-25 07:39:00
ORD_000488,4,,,2024-03-27 21:02:00,2024-03-29 21:02:00
ORD_000489,5,,,2024-07-03 07:41:00,2024-07-05 07:41:00
ORD_000490,4,,,2024-01-01 05:05:00,2024-01-04 05:05:00
ORD_000491,5,,,2024-05-21 12:22:00,2024-05-23 12:22:00
ORD_000492,2,,,2024-12-08 12:25:00,2024-12-10 12:25:00
ORD_000493,5,,,2024-10-27 06:33:00,2024-10-31 06:33:00
ORD_000494,5,,,2024-01-08 23:45:00,2024-01-09 23:45:00
ORD_000495,5,,,2024-02-05 02:35:00,2024-02-07 02:35:00
ORD_000496,4,,,2024-05-25 23:53:00,2024-05-27 23:53:00
ORD_000497,4,,,2024-10-13 18:22:00,2024-10-15 18:22:00
ORD_000498,5,,,2024-06-26 08:14:00,2024-06-28 08:14:00
ORD_000499,3,,,2024-11-06 06:29:00,2024-11-10 06:29:00
ORD_000500,3,,,2024-07-25 18:00:00,2024-07-28 18:00:00
ORD_000501,4,,,2024-05-13 05:26:00,2024-05-17 05:26:00
ORD_000502,4,,,2024-09-16 03:35:00,2024-09-17 03:35:00
ORD_000503,4,,,2024-02-07 16:18:00,2024-02-11 16:18:00
ORD_000504,4,,,2024-06-23 03:51:00,2024-06-26 03:51:00
ORD_000505,4,,,2024-09-19 08:56:00,2024-09-24 08:56:00
ORD_000506,5,,,2024-10-02 18:16:00,2024-10-04 18:16:00
ORD_000507,5,,,2024-12-21 14:24:00,2024-12-24 14:24:00
ORD_000508,5,,,2024-10-15 15:49:00,2024-10-18 15:49:00
ORD_000509,5,,,2024-05-04 10:49:00,2024-05-05 10:49:00
ORD_000510,4,,,2024-08-22 21:29:00,2024-08-26 21:29:00
ORD_000511,2,,,2024-10-27 00:30:00,2024-10-29 00:30:00
ORD_000512,1,,,2024-02-29 08:04:00,2024-03-01 08:04:00
ORD_000513,4,,,2024-07-14 20:50:00,2024-07-19 20:50:00
ORD_000514,5,,,2024-04-22 21:44:00,2024-04-27 21:44:00
ORD_000515,4,,,2024-04-27 10:26:00,2024-04-28 10:26:00
ORD_000516,4,,,2024-06-29 16:34:00,2024-07-04 16:34:00
ORD_000517,4,,,2024-01-05 22:53:00,2024-01-06 22:53:00
ORD_000518,4,,,2024-05-14 07:18:00,2024-05-19 07:18:00
ORD_000519,5,,,2024-02-17 12:43:00,2024-02-19 12:43:00
ORD_000520,3,,,2024-06-24 02:35:00,2024-06-27 02:35:00
ORD_000521,5,,,2024-04-01 15:20:00,2024-04-03 15:20:00
ORD_000522,4,,,2024-06-30 06:57:00,2024-07-03 06:57:00
ORD_000523,3,,,2024-10-20 08:11:00,2024-10-21 08:11:00
ORD_000524,5,,,2024-12-15 06:31:00,2024-12-17 06:31:00
ORD_000525,2,,,2024-04-12 07:47:00,2024-04-17 07:47:00
ORD_000526,5,,,2024-05-03 08:13:00,2024-05-07 08:13:00
ORD_000527,5,,,2024-04-27 06:53:00,2024-04-29 06:53:00
ORD_000528,5,,,2024-05-07 19:22:00,2024-05-10 19:22:00
ORD_000529,5,,,2024-03-20 03:07:00,2024-03-25 03:07:00
ORD_000530,4,,,2024-02-10 21:42:00,2024-02-14 21:42:00
ORD_000531,5,,,2024-09-09 19:00:00,2024-09-12 19:00:00
ORD_000532,4,,,2024-10-04 01:54:00,2024-10-06 01:54:00
ORD_000533,5,,,2024-09-03 11:39:00,2024-09-05 11:39:00
ORD_000534,5,,,2024-06-10 15:57:00,2024-06-15 15:57:00
ORD_000535,5,,,2024-10-21 08:31:00,2024-10-26 08:31:00
ORD_000536,5,,,2024-04-03 16:17:00,2024-04-05 16:17:00
ORD_000537,4,,,2024-07-22 07:48:00,2024-07-24 07:48:00
ORD_000538,5,,,2024-10-22 04:03:00,2024-10-23 04:03:00
ORD_000539,5,,,2024-09-26 13:30:00,2024-10-01 13:30:00
ORD_000540,5,,,2024-10-03 01:32:00,2024-10-05 01:32:00
ORD_000541,5,,,2024-06-26 12:55:00,2024-07-01 12:55:00
ORD_000542,4,,,2024-12-17 05:29:00,2024-12-21 05:29:00
ORD_000543,4,,,2024-03-02 22:33:00,2024-03-05 22:33:00
ORD_000544,4,,,2024-08-23 10:44:00,2024-08-28 10:44:00
ORD_000545,5,,,2024-01-05 00:43:00,2024-01-10 00:43:00
ORD_000546,4,,,2024-04-17 12:37:00,2024-04-18 12:37:00
ORD_000547,4,,,2024-02-21 10:23:00,2024-02-22 10:23:00
ORD_000548,4,,,2024-11-09 08:11:00,2024-11-14 08:11:00
ORD_000549,5,,,2024-10-07 08:15:00,2024-10-09 08:15:00
ORD_000550,4,,,2024-05-17 15:39:00,2024-05-22 15:39:00
ORD_000551,2,,,2024-06-24 11:11:00,2024-06-26 11:11:00
ORD_000552,3,,,2024-09-12 13:13:00,2024-09-16 13:13:00
ORD_000553,2,,,2024-08-02 22:48:00,2024-08-06 22:48:00
ORD_000554,4,,,2024-07-09 11:54:00,2024-07-13 11:54:00
ORD_000555,3,,,2024-07-24 08:28:00,2024-07-29 08:28:00
ORD_000556,3,,,2024-04-02 18:08:00,2024-04-05 18:08:00
ORD_000557,5,,,2024-10-21 21:14:00,2024-10-22 21:14:00
ORD_000558,5,,,2024-02-21 23:17:00,2024-02-24 23:17:00
ORD_000559,4,,,2024-04-30 17:27:00,2024-05-03 17:27:00
ORD_000560,5,,,2024-07-14 06:09:00,2024-07-17 06:09:00
ORD_000561,1,,,2024-03-17 15:51:00,2024-03-20 15:51:00
ORD_000562,5,,,2024-01-05 05:26:00,2024-01-10 05:26:00
ORD_000563,5,,,2024-09-12 04:57:00,2024-09-15 04:57:00
ORD_000564,4,,,2024-11-18 16:34:00,2024-11-21 16:34:00
ORD_000565,4,,,2024-06-10 15:19:00,2024-06-13 15:19:00
ORD_000566,4,,,2024-05-08 17:54:00,2024-05-11 17:54:00
ORD_000567,4,,,2024-10-17 01:25:00,2024-10-19 01:25:00
ORD_000568,5,,,2024-02-20 22:10:00,2024-02-25 22:10:00
ORD_000569,3,,,2024-01-31 06:52:00,2024-02-04 06:52:00
ORD_000570,3,,,2024-05-10 15:53:00,2024-05-12 15:53:00
ORD_000571,3,,,2024-11-18 03:28:00,2024-11-22 03:28:00
ORD_000572,4,,,2024-06-20 08:23:00,2024-06-22 08:23:00
ORD_000573,4,,,2024-07-03 17:35:00,2024-07-07 17:35:00
ORD_000574,3,,,2024-05-11 11:01:00,2024-05-16 11:01:00
ORD_000575,5,,,2024-07-29 03:22:00,2024-07-31 03:22:00
ORD_000576,4,,,2024-12-13 19:12:00,2024-12-15 19:12:00
ORD_000577,3,,,2024-10-22 18:41:00,2024-10-24 18:41:00
ORD_000578,5,,,2024-11-28 17:11:00,2024-11-30 17:11:00
ORD_000579,1,,,2024-05-25 11:20:00,2024-05-28 11:20:00
ORD_000580,5,,,2024-12-10 16:31:00,2024-12-15 16:31:00
ORD_000581,5,,,2024-08-16 02:24:00,2024-08-18 02:24:00
ORD_000582,3,,,2024-11-10 09:29:00,2024-11-12 09:29:00
ORD_000583,1,,,2024-11-19 04:55:00,2024-11-23 04:55:00
ORD_000584,4,,,2024-03-26 20:51:00,2024-03-29 20:51:00
ORD_000585,2,,,2024-06-21 13:40:00,2024-06-24 13:40:00
ORD_000586,3,,,2024-11-09 18:25:00,2024-11-13 18:25:00
ORD_000587,4,,,2024-02-06 02:10:00,2024-02-08 02:10:00
ORD_000588,4,,,2024-06-24 07:20:00,2024-06-28 07:20:00
ORD_000589,4,,,2024-06-11 20:18:00,2024-06-16 20:18:00
ORD_000590,5,,,2024-12-29 08:38:00,2025-01-01 08:38:00
ORD_000591,4,,,2024-11-26 12:17:00,2024-11-27 12:17:00
ORD_000592,3,,,2024-08-15 11:47:00,2024-08-17 11:47:00
ORD_000593,3,,,2024-10-27 16:28:00,2024-11-01 16:28:00
ORD_000594,5,,,2024-07-30 05:11:00,2024-08-01 05:11:00
ORD_000595,4,,,2024-01-12 04:46:00,2024-01-13 04:46:00
ORD_000596,5,,,2024-04-30 21:16:00,2024-05-01 21:16:00
ORD_000597,4,,,2024-12-24 23:05:00,2024-12-28 23:05:00
ORD_000598,5,,,2024-04-17 05:25:00,2024-04-20 05:25:00
ORD_000599,4,,,2024-02-22 03:04:00,2024-02-24 03:04:00
ORD_000600,4,,,2024-08-30 17:03:00,2024-08-31 17:03:00
ORD_000601,4,,,2024-01-14 12:33:00,2024-01-16 12:33:00
ORD_000602,4,,,2024-02-12 03:16:00,2024-02-16 03:16:00
ORD_000603,3,,,2024-11-12 04:05:00,2024-11-15 04:05:00
ORD_000604,4,,,2024-12-01 12:19:00,2024-12-04 12:19:00
ORD_000605,5,,,2024-04-27 07:47:00,2024-05-01 07:47:00
ORD_000606,5,,,2024-05-25 14:40:00,2024-05-30 14:40:00
ORD_000607,4,,,2024-03-05 04:33:00,2024-03-09 04:33:00
ORD_000608,4,,,2024-03-28 00:02:00,2024-04-01 00:02:00
ORD_000609,3,,,2024-12-05 11:55:00,2024-12-08 11:55:00
ORD_000610,5,,,2024-06-15 15:29:00,2024-06-19 15:29:00
ORD_000611,4,,,2024-10-03 08:35:00,2024-10-04 08:35:00
ORD_000612,5,,,2024-08-15 04:44:00,2024-08-18 04:44:00
ORD_000613,4,,,2024-10-03 05:37:00,2024-10-07 05:37:00
ORD_000614,4,,,2024-11-01 14:40:00,2024-11-02 14:40:00
ORD_000615,5,,,2024-11-21 18:27:00,2024-11-25 18:27:00
ORD_000616,5,,,2024-09-25 20:40:00,2024-09-26 20:40:00
ORD_000617,4,,,2024-09-30 09:58:00,2024-10-03 09:58:00
ORD_000618,4,,,2024-06-26 15:34:00,2024-07-01 15:34:00
ORD_000619,5,,,2024-04-26 02:28:00,2024-04-27 02:28:00
ORD_000620,1,,,2024-06-06 11:26:00,2024-06-11 11:26:00
ORD_000621,5,,,2024-05-13 04:19:00,2024-05-15 04:19:00
ORD_000622,3,,,2024-01-06 00:33:00,2024-01-08 00:33:00
ORD_000623,5,,,2024-03-10 11:18:00,2024-03-12 11:18:00
ORD_000624,5,,,2024-08-28 17:00:00,2024-08-30 17:00:00
ORD_000625,4,,,2024-12-18 15:48:00,2024-12-21 15:48:00
ORD_000626,5,,,2024-09-01 09:00:00,2024-09-05 09:00:00
ORD_000627,1,,,2024-08-08 09:38:00,2024-08-10 09:38:00
ORD_000628,3,,,2024-04-28 00:35:00,2024-05-01 00:35:00
ORD_000629,4,,,2024-07-10 06:26:00,2024-07-13 06:26:00
ORD_000630,4,,,2024-10-14 13:25:00,2024-10-15 13:25:00
ORD_000631,5,,,2024-05-07 05:45:00,2024-05-08 05:45:00
ORD_000632,1,,,2024-11-26 12:53:00,2024-11-28 12:53:00
ORD_000633,3,,,2024-07-12 07:16:00,2024-07-15 07:16:00
ORD_000634,3,,,2024-02-10 13:40:00,2024-02-15 13:40:00
ORD_000635,3,,,2024-05-02 16:48:00,2024-05-05 16:48:00
ORD_000636,4,,,2024-11-09 22:43:00,2024-11-10 22:43:00
ORD_000637,5,,,2024-05-19 09:41:00,2024-05-20 09:41:00
ORD_000638,5,,,2024-09-29 08:26:00,2024-10-01 08:26:00
ORD_000639,5,,,2024-04-06 02:11:00,2024-04-09 02:11:00
ORD_000640,3,,,2024-03-10 09:07:00,2024-03-11 09:07:00
ORD_000641,4,,,2024-11-22 14:39:00,2024-11-23 14:39:00
ORD_000642,3,,,2024-08-19 08:44:00,2024-08-21 08:44:00
ORD_000643,4,,,2024-11-14 15:12:00,2024-11-18 15:12:00
ORD_000644,4,,,2024-06-13 00:09:00,2024-06-15 00:09:00
ORD_000645,2,,,2024-01-26 17:01:00,2024-01-28 17:01:00
ORD_000646,3,,,2024-04-05 03:18:00,2024-04-06 03:18:00
ORD_000647,5,,,2024-05-17 04:45:00,2024-05-19 04:45:00
ORD_000648,4,,,2024-08-12 23:00:00,2024-08-14 23:00:00
ORD_000649,4,,,2024-04-29 02:09:00,2024-04-30 02:09:00
ORD_000650,1,,,2024-01-08 15:13:00,2024-01-09 15:13:00
ORD_000651,3,,,2024-06-24 13:19:00,2024-06-28 13:19:00
ORD_000652,5,,,2024-09-12 11:29:00,2024-09-14 11:29:00
ORD_000653,3,,,2024-12-22 01:21:00,2024-12-27 01:21:00
ORD_000654,4,,,2024-02-11 04:03:00,2024-02-13 04:03:00
ORD_000655,1,,,2024-05-16 12:04:00,2024-05-18 12:04:00
ORD_000656,4,,,2024-10-05 15:11:00,2024-10-09 15:11:00
ORD_000657,1,,,2024-04-08 08:52:00,2024-04-09 08:52:00
ORD_000658,5,,,2024-07-14 00:07:00,2024-07-18 00:07:00
ORD_000659,5,,,2024-05-07 12:49:00,2024-05-12 12:49:00
ORD_000660,5,,,2024-08-14 07:47:00,2024-08-18 07:47:00
ORD_000661,4,,,2024-01-18 06:29:00,2024-01-23 06:29:00
ORD_000662,5,,,2024-02-18 16:42:00,2024-02-22 16:42:00
ORD_000663,4,,,2024-04-16 15:24:00,2024-04-20 15:24:00
ORD_000664,4,,,2024-12-14 09:59:00,2024-12-16 09:59:00
ORD_000665,5,,,2024-06-14 05:40:00,2024-06-15 05:40:00
ORD_000666,1,,,2024-01-22 23:59:00,2024-01-26 23:59:00
ORD_000667,3,,,2024-10-08 16:07:00,2024-10-09 16:07:00
ORD_000668,5,,,2024-05-09 15:40:00,2024-05-14 15:40:00
ORD_000669,3,,,2024-06-01 06:23:00,2024-06-06 06:23:00
ORD_000670,4,,,2024-01-27 21:13:00,2024-01-31 21:13:00
ORD_000671,4,,,2024-02-27 07:40:00,2024-03-01 07:40:00
ORD_000672,5,,,2024-08-10 10:00:00,2024-08-15 10:00:00
ORD_000673,5,,,2024-03-26 08:37:00,2024-03-31 08:37:00
ORD_000674,5,,,2024-03-02 12:50:00,2024-03-06 12:50:00
ORD_000675,4,,,2024-05-04 00:02:00,2024-05-06 00:02:00
ORD_000676,3,,,2024-10-24 22:30:00,2024-10-29 22:30:00
ORD_000677,4,,,2024-12-18 19:09:00,2024-12-23 19:09:00
ORD_000678,1,,,2024-07-09 02:15:00,2024-07-14 02:15:00
ORD_000679,1,,,2024-03-21 15:05:00,2024-03-25 15:05:00
ORD_000680,4,,,2024-12-17 19:21:00,2024-12-20 19:21:00
ORD_000681,4,,,2024-11-16 01:03:00,2024-11-20 01:03:00
ORD_000682,5,,,2024-07-01 20:09:00,2024-07-06 20:09:00
ORD_000683,3,,,2024-12-25 17:50:00,2024-12-26 17:50:00
ORD_000684,4,,,2024-02-24 04:31:00,2024-02-29 04:31:00
ORD_000685,3,,,2024-04-29 10:35:00,2024-05-01 10:35:00
ORD_000686,5,,,2024-11-26 11:51:00,2024-12-01 11:51:00
ORD_000687,5,,,2024-08-12 23:12:00,2024-08-17 23:12:00
ORD_000688,5,,,2024-01-11 22:24:00,2024-01-14 22:24:00
ORD_000689,5,,,2024-07-02 23:08:00,2024-07-07 23:08:00
ORD_000690,4,,,2024-05-08 01:31:00,2024-05-09 01:31:00
ORD_000691,4,,,2024-12-27 14:35:00,2024-12-28 14:35:00
ORD_000692,4,,,2024-05-30 17:44:00,2024-05-31 17:44:00
ORD_000693,4,,,2024-09-07 06:36:00,2024-09-09 06:36:00
ORD_000694,4,,,2024-04-05 17:22:00,2024-04-10 17:22:00
ORD_000695,4,,,2024-06-14 23:29:00,2024-06-19 23:29:00
ORD_000696,5,,,2024-05-20 19:58:00,2024-05-23 19:58:00
ORD_000697,5,,,2024-10-10 05:04:00,2024-10-15 05:04:00
ORD_000698,5,,,2024-09-28 04:28:00,2024-09-30 04:28:00
ORD_000699,5,,,2024-05-31 08:34:00,2024-06-05 08:34:00
ORD_000700,5,,,2024-07-06 14:00:00,2024-07-08 14:00:00
ORD_000701,3,,,2024-11-22 16:24:00,2024-11-25 16:24:00
ORD_000702,2,,,2024-04-04 00:39:00,2024-04-05 00:39:00
ORD_000703,5,,,2024-07-05 19:15:00,2024-07-10 19:15:00
ORD_000704,5,,,2024-06-13 23:04:00,2024-06-15 23:04:00
ORD_000705,1,,,2024-12-03 17:52:00,2024-12-05 17:52:00
ORD_000706,5,,,2024-07-17 06:33:00,2024-07-21 06:33:00
ORD_000707,2,,,2024-12-15 15:49:00,2024-12-18 15:49:00
ORD_000708,4,,,2024-10-09 04:39:00,2024-10-11 04:39:00
ORD_000709,5,,,2024-05-24 10:26:00,2024-05-26 10:26:00
ORD_000710,3,,,2024-11-24 10:07:00,2024-11-29 10:07:00
ORD_000711,2,,,2024-02-19 16:42:00,2024-02-23 16:42:00
ORD_000712,4,,,2024-02-04 01:53:00,2024-02-09 01:53:00
ORD_000713,5,,,2024-03-07 05:55:00,2024-03-10 05:55:00
ORD_000714,4,,,2024-01-17 06:06:00,2024-01-22 06:06:00
ORD_000715,5,,,2024-09-05 06:06:00,2024-09-09 06:06:00
ORD_000716,4,,,2024-01-17 18:41:00,2024-01-19 18:41:00
ORD_000717,1,,,2024-07-17 21:31:00,2024-07-19 21:31:00
ORD_000718,5,,,2024-09-26 19:44:00,2024-09-27 19:44:00
ORD_000719,1,,,2024-10-29 08:03:00,2024-10-30 08:03:00
ORD_000720,5,,,2024-07-06 07:38:00,2024-07-08 07:38:00
ORD_000721,4,,,2024-02-06 00:59:00,2024-02-07 00:59:00
ORD_000722,5,,,2024-04-16 20:31:00,2024-04-20 20:31:00
ORD_000723,3,,,2024-02-10 14:51:00,2024-02-13 14:51:00
ORD_000724,4,,,2024-11-23 01:23:00,2024-11-25 01:23:00
ORD_000725,3,,,2024-10-12 23:56:00,2024-10-14 23:56:00
ORD_000726,2,,,2024-07-31 11:50:00,2024-08-02 11:50:00
ORD_000727,5,,,2024-12-28 01:52:00,2024-12-30 01:52:00
ORD_000728,3,,,2024-11-11 08:33:00,2024-11-16 08:33:00
ORD_000729,4,,,2024-01-21 23:04:00,2024-01-25 23:04:00
ORD_000730,3,,,2024-06-04 02:13:00,2024-06-09 02:13:00
ORD_000731,4,,,2024-09-22 03:06:00,2024-09-23 03:06:00
ORD_000732,5,,,2024-04-28 17:24:00,2024-04-29 17:24:00
ORD_000733,4,,,2024-04-07 06:33:00,2024-04-12 06:33:00
ORD_000734,5,,,2024-12-02 07:36:00,2024-12-06 07:36:00
ORD_000735,5,,,2024-11-16 05:35:00,2024-11-20 05:35:00
ORD_000736,5,,,2024-10-12 13:47:00,2024-10-15 13:47:00
ORD_000737,4,,,2024-02-24 20:36:00,2024-02-25 20:36:00
ORD_000738,5,,,2024-07-02 21:29:00,2024-07-03 21:29:00
ORD_000739,5,,,2024-12-25 21:27:00,2024-12-28 21:27:00
ORD_000740,5,,,2024-02-23 05:50:00,2024-02-24 05:50:00
ORD_000741,4,,,2024-04-02 17:25:00,2024-04-06 17:25:00
ORD_000742,5,,,2024-09-15 10:42:00,2024-09-18 10:42:00
ORD_000743,5,,,2024-03-21 17:38:00,2024-03-24 17:38:00
ORD_000744,5,,,2024-08-14 11:57:00,2024-08-18 11:57:00
ORD_000745,1,,,2024-06-10 17:20:00,2024-06-13 17:20:00
ORD_000746,3,,,2024-07-09 13:48:00,2024-07-14 13:48:00
ORD_000747,5,,,2024-11-20 13:52:00,2024-11-22 13:52:00
ORD_000748,4,,,2024-06-14 19:15:00,2024-06-16 19:15:00
ORD_000749,5,,,2024-10-15 17:13:00,2024-10-20 17:13:00
ORD_000750,4,,,2024-07-11 17:59:00,2024-07-15 17:59:00
ORD_000751,4,,,2024-05-10 11:28:00,2024-05-13 11:28:00
ORD_000752,2,,,2024-08-17 12:00:00,2024-08-22 12:00:00
ORD_000753,3,,,2024-01-18 09:38:00,2024-01-22 09:38:00
