customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST_000525,CUST_000525,63528,Londrina,BA
CUST_000526,CUST_000526,52753,Pelotas,SC
CUST_000527,CUST_000527,62743,Fortaleza,RJ
CUST_000528,CUST_000528,48752,Rio de Janeiro,CE
CUST_000529,CUST_000529,82667,Salvador,BA
CUST_000530,CUST_000530,26683,Florianopolis,RS
CUST_000531,CUST_000531,35144,Rio de Janeiro,PE
CUST_000532,CUST_000532,65108,Maringa,PR
CUST_000533,CUST_000533,97153,Goiania,PE
CUST_000534,CUST_000534,59695,Olinda,PR
CUST_000535,CUST_000535,98777,Fortaleza,RJ
CUST_000536,CUST_000536,32810,Curitiba,RJ
CUST_000537,CUST_000537,90676,Sao Paulo,MG
CUST_000538,CUST_000538,84593,Caxias do Sul,PR
CUST_000539,CUST_000539,49446,Joinville,GO
CUST_000540,CUST_000540,63225,Goiania,SP
CUST_000541,CUST_000541,81819,Campinas,RS
CUST_000542,CUST_000542,10053,Sao Paulo,BA
CUST_000543,CUST_000543,49829,Porto Alegre,MG
CUST_000544,CUST_000544,47606,Maringa,RJ
CUST_000545,CUST_000545,37549,Caxias do Sul,RS
CUST_000546,CUST_000546,66346,Belo Horizonte,BA
CUST_000547,CUST_000547,86019,Maringa,SC
CUST_000548,CUST_000548,89516,Maringa,CE
CUST_000549,CUST_000549,95813,Feira de Santana,SP
CUST_000550,CUST_000550,52237,Petropolis,PR
CUST_000551,CUST_000551,70946,Santos,PR
CUST_000552,CUST_000552,67905,Recife,MG
CUST_000553,CUST_000553,67954,Joinville,SP
CUST_000554,CUST_000554,98555,Belo Horizonte,SC
CUST_000555,CUST_000555,38010,Contagem,PE
CUST_000556,CUST_000556,77000,Blumenau,CE
CUST_000557,CUST_000557,72021,Fortaleza,CE
CUST_000558,CUST_000558,32241,Caxias do Sul,RS
CUST_000559,CUST_000559,96356,Caucaia,RJ
CUST_000560,CUST_000560,21114,Caucaia,PE
CUST_000561,CUST_000561,47196,Salvador,RJ
CUST_000562,CUST_000562,77561,Petropolis,MG
CUST_000563,CUST_000563,97012,Blumenau,RJ
CUST_000564,CUST_000564,92960,Campinas,SP
CUST_000565,CUST_000565,91167,Blumenau,SP
CUST_000566,CUST_000566,53933,Sorocaba,RS
CUST_000567,CUST_000567,22240,Olinda,MG
CUST_000568,CUST_000568,40784,Rio de Janeiro,RS
CUST_000569,CUST_000569,98184,Feira de Santana,SC
CUST_000570,CUST_000570,50687,Aparecida de Goiania,BA
CUST_000571,CUST_000571,39444,Blumenau,RJ
CUST_000572,CUST_000572,36100,Aparecida de Goiania,GO
CUST_000573,CUST_000573,29313,Blumenau,GO
CUST_000574,CUST_000574,13201,Joinville,PR
CUST_000575,CUST_000575,16057,Londrina,RJ
CUST_000576,CUST_000576,42092,Rio de Janeiro,SP
CUST_000577,CUST_000577,72277,Joinville,RJ
CUST_000578,CUST_000578,90120,Sorocaba,RS
CUST_000579,CUST_000579,19545,Salvador,PE
CUST_000580,CUST_000580,69692,Contagem,MG
CUST_000581,CUST_000581,64321,Aparecida de Goiania,RJ
CUST_000582,CUST_000582,92544,Recife,BA
CUST_000583,CUST_000583,85454,Salvador,RJ
CUST_000584,CUST_000584,35485,Niteroi,SP
CUST_000585,CUST_000585,60328,Blumenau,PE
CUST_000586,CUST_000586,74799,Rio de Janeiro,SP
CUST_000587,CUST_000587,62383,Caxias do Sul,MG
CUST_000588,CUST_000588,41979,Florianopolis,GO
CUST_000589,CUST_000589,29342,Aparecida de Goiania,SC
CUST_000590,CUST_000590,95990,Joinville,SC
CUST_000591,CUST_000591,10726,Fortaleza,PE
CUST_000592,CUST_000592,23970,Niteroi,SP
CUST_000593,CUST_000593,65724,Florianopolis,SC
CUST_000594,CUST_000594,38683,Londrina,SC
CUST_000595,CUST_000595,33053,Salvador,MG
CUST_000596,CUST_000596,77889,Caxias do Sul,BA
CUST_000597,CUST_000597,70889,Salvador,RS
CUST_000598,CUST_000598,16582,Uberlandia,MG
CUST_000599,CUST_000599,83060,Niteroi,PR
CUST_000600,CUST_000600,42662,Fortaleza,PR
CUST_000601,CUST_000601,25906,Petropolis,PE
CUST_000602,CUST_000602,69829,Fortaleza,MG
CUST_000603,CUST_000603,27477,Fortaleza,SP
CUST_000604,CUST_000604,70901,Caxias do Sul,GO
CUST_000605,CUST_000605,97500,Feira de Santana,GO
CUST_000606,CUST_000606,79616,Salvador,GO
CUST_000607,CUST_000607,83259,Belo Horizonte,RS
CUST_000608,CUST_000608,88047,Porto Alegre,PR
CUST_000609,CUST_000609,51588,Petropolis,PE
CUST_000610,CUST_000610,68008,Contagem,SC
CUST_000611,CUST_000611,90301,Maringa,CE
CUST_000612,CUST_000612,76162,Pelotas,PE
CUST_000613,CUST_000613,65933,Belo Horizonte,SP
CUST_000614,CUST_000614,81810,Aparecida de Goiania,RJ
CUST_000615,CUST_000615,68446,Belo Horizonte,PR
CUST_000616,CUST_000616,30861,Niteroi,SC
CUST_000617,CUST_000617,72216,Uberlandia,MG
CUST_000618,CUST_000618,68991,Recife,SC
CUST_000619,CUST_000619,43972,Recife,RS
CUST_000620,CUST_000620,42406,Goiania,CE
CUST_000621,CUST_000621,93579,Goiania,RS
CUST_000622,CUST_000622,46347,Olinda,CE
CUST_000623,CUST_000623,78327,Goiania,SP
CUST_000624,CUST_000624,73517,Goiania,SC
CUST_000625,CUST_000625,92149,Feira de Santana,BA
CUST_000626,CUST_000626,41358,Salvador,PE
CUST_000627,CUST_000627,45992,Contagem,CE
CUST_000628,CUST_000628,67654,Olinda,PE
CUST_000629,CUST_000629,20155,Niteroi,BA
CUST_000630,CUST_000630,47450,Olinda,GO
CUST_000631,CUST_000631,40735,Olinda,CE
CUST_000632,CUST_000632,45614,Maringa,BA
CUST_000633,CUST_000633,54020,Maringa,SC
CUST_000634,CUST_000634,51904,Aparecida de Goiania,PR
CUST_000635,CUST_000635,80798,Santos,MG
CUST_000636,CUST_000636,20561,Feira de Santana,SP
CUST_000637,CUST_000637,28136,Caucaia,BA
CUST_000638,CUST_000638,29769,Petropolis,GO
CUST_000639,CUST_000639,40311,Londrina,RS
CUST_000640,CUST_000640,60205,Olinda,SP
CUST_000641,CUST_000641,30028,Recife,PR
CUST_000642,CUST_000642,38043,Sorocaba,SP
CUST_000643,CUST_000643,18418,Santos,PE
CUST_000644,CUST_000644,64377,Salvador,CE
CUST_000645,CUST_000645,63424,Londrina,BA
CUST_000646,CUST_000646,53369,Niteroi,GO
CUST_000647,CUST_000647,81121,Niteroi,RS
CUST_000648,CUST_000648,71069,Goiania,MG
CUST_000649,CUST_000649,64496,Goiania,RJ
CUST_000650,CUST_000650,18161,Fortaleza,RS
CUST_000651,CUST_000651,37110,Florianopolis,RS
CUST_000652,CUST_000652,65069,Olinda,PR
CUST_000653,CUST_000653,61049,Aparecida de Goiania,CE
CUST_000654,CUST_000654,86556,Caucaia,SP
CUST_000655,CUST_000655,12560,Campinas,RS
CUST_000656,CUST_000656,85456,Recife,GO
CUST_000657,CUST_000657,59857,Aparecida de Goiania,SC
CUST_000658,CUST_000658,72518,Porto Alegre,BA
CUST_000659,CUST_000659,10772,Feira de Santana,MG
CUST_000660,CUST_000660,56105,Goiania,MG
CUST_000661,CUST_000661,49139,Olinda,RS
CUST_000662,CUST_000662,61116,Caucaia,GO
CUST_000663,CUST_000663,64921,Uberlandia,BA
CUST_000664,CUST_000664,80545,Sorocaba,BA
CUST_000665,CUST_000665,81582,Olinda,GO
CUST_000666,CUST_000666,89069,Niteroi,SP
CUST_000667,CUST_000667,38906,Salvador,BA
CUST_000668,CUST_000668,73993,Petropolis,GO
CUST_000669,CUST_000669,38760,Caucaia,GO
CUST_000670,CUST_000670,45774,Belo Horizonte,MG
CUST_000671,CUST_000671,67125,Campinas,GO
CUST_000672,CUST_000672,73654,Pelotas,RS
CUST_000673,CUST_000673,13804,Olinda,PE
CUST_000674,CUST_000674,60968,Recife,CE
CUST_000675,CUST_000675,54057,Fortaleza,PR
CUST_000676,CUST_000676,97670,Fortaleza,MG
CUST_000677,CUST_000677,99016,Goiania,PE
CUST_000678,CUST_000678,62994,Contagem,SP
CUST_000679,CUST_000679,31632,Salvador,RJ
CUST_000680,CUST_000680,71261,Salvador,SP
CUST_000681,CUST_000681,26728,Londrina,RS
CUST_000682,CUST_000682,91560,Florianopolis,GO
CUST_000683,CUST_000683,80008,Blumenau,RS
CUST_000684,CUST_000684,13534,Salvador,SP
CUST_000685,CUST_000685,61645,Goiania,CE
CUST_000686,CUST_000686,87580,Campinas,PE
CUST_000687,CUST_000687,83975,Salvador,SP
CUST_000688,CUST_000688,96900,Rio de Janeiro,BA
CUST_000689,CUST_000689,13552,Feira de Santana,GO
CUST_000690,CUST_000690,21003,Niteroi,RS
CUST_000691,CUST_000691,94246,Fortaleza,MG
CUST_000692,CUST_000692,66179,Blumenau,BA
CUST_000693,CUST_000693,27786,Maringa,MG
CUST_000694,CUST_000694,70515,Maringa,BA
CUST_000695,CUST_000695,33819,Aparecida de Goiania,SP
CUST_000696,CUST_000696,16590,Contagem,SP
CUST_000697,CUST_000697,44099,Feira de Santana,MG
CUST_000698,CUST_000698,59689,Rio de Janeiro,GO
CUST_000699,CUST_000699,52906,Goiania,MG
CUST_000700,CUST_000700,37742,Contagem,RJ
CUST_000701,CUST_000701,69598,Feira de Santana,CE
CUST_000702,CUST_000702,52840,Curitiba,BA
CUST_000703,CUST_000703,54236,Florianopolis,RJ
CUST_000704,CUST_000704,59692,Contagem,BA
CUST_000705,CUST_000705,46471,Aparecida de Goiania,SC
CUST_000706,CUST_000706,65255,Petropolis,GO
CUST_000707,CUST_000707,43065,Londrina,RJ
CUST_000708,CUST_000708,20735,Fortaleza,BA
CUST_000709,CUST_000709,71644,Blumenau,PR
CUST_000710,CUST_000710,12540,Feira de Santana,BA
CUST_000711,CUST_000711,80702,Belo Horizonte,MG
CUST_000712,CUST_000712,16826,Fortaleza,MG
CUST_000713,CUST_000713,55870,Rio de Janeiro,SC
CUST_000714,CUST_000714,39389,Blumenau,PE
CUST_000715,CUST_000715,95215,Fortaleza,BA
CUST_000716,CUST_000716,18993,Salvador,MG
CUST_000717,CUST_000717,95426,Campinas,CE
CUST_000718,CUST_000718,15276,Feira de Santana,GO
CUST_000719,CUST_000719,14067,Londrina,BA
CUST_000720,CUST_000720,42411,Uberlandia,RS
CUST_000721,CUST_000721,36130,Caxias do Sul,GO
CUST_000722,CUST_000722,12671,Salvador,MG
CUST_000723,CUST_000723,91439,Olinda,SC
CUST_000724,CUST_000724,29973,Caxias do Sul,PR
CUST_000725,CUST_000725,41266,Caxias do Sul,PR
CUST_000726,CUST_000726,26544,Contagem,MG
CUST_000727,CUST_000727,72070,Belo Horizonte,MG
CUST_000728,CUST_000728,97747,Petropolis,SP
CUST_000729,CUST_000729,24993,Curitiba,GO
CUST_000730,CUST_000730,83920,Niteroi,SC
CUST_000731,CUST_000731,38569,Fortaleza,GO
CUST_000732,CUST_000732,70952,Fortaleza,SP
CUST_000733,CUST_000733,43586,Fortaleza,MG
CUST_000734,CUST_000734,58351,Sorocaba,GO
CUST_000735,CUST_000735,31992,Feira de Santana,BA
CUST_000736,CUST_000736,89415,Aparecida de Goiania,GO
CUST_000737,CUST_000737,89593,Contagem,RS
CUST_000738,CUST_000738,25012,Aparecida de Goiania,GO
CUST_000739,CUST_000739,31465,Florianopolis,RJ
CUST_000740,CUST_000740,50768,Contagem,PE
CUST_000741,CUST_000741,24168,Belo Horizonte,MG
CUST_000742,CUST_000742,85849,Contagem,BA
CUST_000743,CUST_000743,13365,Goiania,RJ
CUST_000744,CUST_000744,50888,Belo Horizonte,RS
CUST_000745,CUST_000745,85470,Olinda,BA
CUST_000746,CUST_000746,98781,Sorocaba,BA
CUST_000747,CUST_000747,59192,Blumenau,MG
CUST_000748,CUST_000748,61990,Feira de Santana,RJ
CUST_000749,CUST_000749,35995,Pelotas,BA
CUST_000750,CUST_000750,19961,Recife,PE
CUST_000751,CUST_000751,87607,Goiania,SP
CUST_000752,CUST_000752,92213,Curitiba,PR
CUST_000753,CUST_000753,41830,Recife,RS
CUST_000754,CUST_000754,23356,Pelotas,RS
CUST_000755,CUST_000755,49529,Caucaia,RJ
CUST_000756,CUST_000756,99687,Caxias do Sul,BA
CUST_000757,CUST_000757,88697,Curitiba,PR
CUST_000758,CUST_000758,25866,Recife,RJ
CUST_000759,CUST_000759,84177,Pelotas,SP
CUST_000760,CUST_000760,15383,Feira de Santana,SP
CUST_000761,CUST_000761,55508,Goiania,SC
CUST_000762,CUST_000762,79827,Recife,PE
CUST_000763,CUST_000763,66148,Olinda,SC
CUST_000764,CUST_000764,96706,Curitiba,MG
CUST_000765,CUST_000765,58571,Florianopolis,SC
CUST_000766,CUST_000766,19038,Fortaleza,PE
CUST_000767,CUST_000767,76317,Caucaia,SC
CUST_000768,CUST_000768,94874,Florianopolis,BA
CUST_000769,CUST_000769,54725,Uberlandia,CE
CUST_000770,CUST_000770,11658,Porto Alegre,SC
CUST_000771,CUST_000771,65057,Goiania,RJ
CUST_000772,CUST_000772,74251,Contagem,PE
CUST_000773,CUST_000773,23833,Londrina,GO
CUST_000774,CUST_000774,66822,Santos,RS
CUST_000775,CUST_000775,57472,Olinda,MG
CUST_000776,CUST_000776,93307,Salvador,PE
CUST_000777,CUST_000777,70258,Fortaleza,RJ
CUST_000778,CUST_000778,30052,Petropolis,SP
CUST_000779,CUST_000779,67080,Caucaia,PR
CUST_000780,CUST_000780,33086,Rio de Janeiro,SP
CUST_000781,CUST_000781,78386,Curitiba,BA
CUST_000782,CUST_000782,95256,Niteroi,PR
CUST_000783,CUST_000783,45400,Belo Horizonte,RJ
CUST_000784,CUST_000784,90728,Curitiba,RJ
CUST_000785,CUST_000785,80539,Olinda,BA
CUST_000786,CUST_000786,73372,Caucaia,MG
CUST_000787,CUST_000787,70931,Uberlandia,SC
CUST_000788,CUST_000788,67091,Florianopolis,MG
CUST_000789,CUST_000789,87656,Petropolis,RJ
CUST_000790,CUST_000790,45179,Caxias do Sul,CE
CUST_000791,CUST_000791,52245,Olinda,RJ
CUST_000792,CUST_000792,42177,Feira de Santana,BA
CUST_000793,CUST_000793,21359,Campinas,GO
CUST_000794,CUST_000794,46559,Joinville,GO
CUST_000795,CUST_000795,69087,Sorocaba,PE
CUST_000796,CUST_000796,41963,Joinville,SP
CUST_000797,CUST_000797,70910,Fortaleza,SC
CUST_000798,CUST_000798,84691,Feira de Santana,MG
CUST_000799,CUST_000799,89997,Porto Alegre,GO
CUST_000800,CUST_000800,97580,Blumenau,SC
CUST_000801,CUST_000801,59674,Niteroi,MG
CUST_000802,CUST_000802,54092,Salvador,SP
CUST_000803,CUST_000803,13761,Pelotas,RJ
CUST_000804,CUST_000804,74789,Sao Paulo,BA
CUST_000805,CUST_000805,52600,Salvador,RS
CUST_000806,CUST_000806,33834,Niteroi,RS
CUST_000807,CUST_000807,73904,Salvador,SC
CUST_000808,CUST_000808,37802,Uberlandia,CE
CUST_000809,CUST_000809,56507,Contagem,CE
CUST_000810,CUST_000810,43862,Campinas,PR
CUST_000811,CUST_000811,54608,Maringa,PR
CUST_000812,CUST_000812,46655,Olinda,PR
CUST_000813,CUST_000813,88139,Uberlandia,RS
CUST_000814,CUST_000814,46211,Olinda,RJ
CUST_000815,CUST_000815,82848,Recife,SP
CUST_000816,CUST_000816,11330,Goiania,SC
CUST_000817,CUST_000817,77715,Sao Paulo,GO
CUST_000818,CUST_000818,35042,Niteroi,CE
CUST_000819,CUST_000819,21221,Sorocaba,PE
CUST_000820,CUST_000820,41635,Londrina,MG
CUST_000821,CUST_000821,63271,Caxias do Sul,SP
CUST_000822,CUST_000822,74038,Belo Horizonte,BA
CUST_000823,CUST_000823,82768,Fortaleza,SP
CUST_000824,CUST_000824,41499,Goiania,SC
CUST_000825,CUST_000825,72402,Fortaleza,RJ
CUST_000826,CUST_000826,94659,Joinville,PR
CUST_000827,CUST_000827,74332,Niteroi,GO
CUST_000828,CUST_000828,68743,Maringa,PE
CUST_000829,CUST_000829,12260,Pelotas,RS
CUST_000830,CUST_000830,22196,Maringa,RJ
CUST_000831,CUST_000831,48566,Niteroi,SP
CUST_000832,CUST_000832,39045,Sao Paulo,RS
CUST_000833,CUST_000833,63005,Porto Alegre,MG
CUST_000834,CUST_000834,41890,Florianopolis,PR
CUST_000835,CUST_000835,50135,Aparecida de Goiania,RJ
CUST_000836,CUST_000836,97026,Recife,PE
CUST_000837,CUST_000837,86225,Petropolis,RJ
CUST_000838,CUST_000838,58368,Petropolis,PR
CUST_000839,CUST_000839,72031,Olinda,SC
CUST_000840,CUST_000840,82544,Aparecida de Goiania,PE
CUST_000841,CUST_000841,79588,Fortaleza,PE
CUST_000842,CUST_000842,55056,Santos,PR
CUST_000843,CUST_000843,65771,Caucaia,RJ
CUST_000844,CUST_000844,82140,Aparecida de Goiania,CE
CUST_000845,CUST_000845,53357,Porto Alegre,SC
CUST_000846,CUST_000846,56112,Contagem,MG
CUST_000847,CUST_000847,69473,Maringa,BA
CUST_000848,CUST_000848,45509,Florianopolis,SC
CUST_000849,CUST_000849,50189,Campinas,BA
CUST_000850,CUST_000850,42951,Aparecida de Goiania,MG
CUST_000851,CUST_000851,40217,Salvador,PE
CUST_000852,CUST_000852,25814,Porto Alegre,SP
CUST_000853,CUST_000853,35242,Aparecida de Goiania,PR
CUST_000854,CUST_000854,51359,Joinville,PE
CUST_000855,CUST_000855,25670,Uberlandia,PE
CUST_000856,CUST_000856,80236,Niteroi,PR
CUST_000857,CUST_000857,34267,Fortaleza,RS
CUST_000858,CUST_000858,35105,Salvador,PR
CUST_000859,CUST_000859,38361,Rio de Janeiro,GO
CUST_000860,CUST_000860,73464,Caucaia,SP
CUST_000861,CUST_000861,46241,Caucaia,MG
CUST_000862,CUST_000862,87278,Caucaia,RJ
CUST_000863,CUST_000863,78765,Caucaia,RJ
CUST_000864,CUST_000864,88222,Caucaia,BA
CUST_000865,CUST_000865,47093,Sao Paulo,CE
CUST_000866,CUST_000866,23176,Joinville,SC
CUST_000867,CUST_000867,35443,Olinda,GO
CUST_000868,CUST_000868,48829,Campinas,RS
CUST_000869,CUST_000869,39816,Blumenau,CE
CUST_000870,CUST_000870,57301,Feira de Santana,SP
CUST_000871,CUST_000871,33519,Maringa,SC
CUST_000872,CUST_000872,49618,Campinas,CE
CUST_000873,CUST_000873,11854,Feira de Santana,SC
CUST_000874,CUST_000874,80010,Rio de Janeiro,CE
CUST_000875,CUST_000875,26591,Salvador,PE
CUST_000876,CUST_000876,45954,Caxias do Sul,GO
CUST_000877,CUST_000877,15965,Rio de Janeiro,RS
CUST_000878,CUST_000878,17146,Aparecida de Goiania,PE
CUST_000879,CUST_000879,82529,Feira de Santana,PR
CUST_000880,CUST_000880,48290,Contagem,RJ
CUST_000881,CUST_000881,26551,Sorocaba,SC
CUST_000882,CUST_000882,93606,Feira de Santana,SP
CUST_000883,CUST_000883,74340,Caucaia,CE
CUST_000884,CUST_000884,23446,Feira de Santana,GO
CUST_000885,CUST_000885,11607,Uberlandia,CE
CUST_000886,CUST_000886,85243,Recife,GO
CUST_000887,CUST_000887,47268,Olinda,GO
CUST_000888,CUST_000888,71524,Uberlandia,MG
CUST_000889,CUST_000889,72746,Contagem,RJ
CUST_000890,CUST_000890,67733,Petropolis,PE
CUST_000891,CUST_000891,54657,Recife,MG
CUST_000892,CUST_000892,34164,Sorocaba,MG
CUST_000893,CUST_000893,16734,Londrina,RS
CUST_000894,CUST_000894,43092,Porto Alegre,RS
CUST_000895,CUST_000895,72616,Sorocaba,MG
CUST_000896,CUST_000896,24953,Caxias do Sul,SP
CUST_000897,CUST_000897,18564,Santos,SC
CUST_000898,CUST_000898,62521,Feira de Santana,RJ
CUST_000899,CUST_000899,74454,Maringa,SC
CUST_000900,CUST_000900,19710,Fortaleza,RS
CUST_000901,CUST_000901,85631,Joinville,MG
CUST_000902,CUST_000902,92502,Caucaia,GO
CUST_000903,CUST_000903,99974,Olinda,PR
CUST_000904,CUST_000904,17026,Londrina,BA
CUST_000905,CUST_000905,29887,Santos,RJ
CUST_000906,CUST_000906,29555,Porto Alegre,RJ
CUST_000907,CUST_000907,83772,Maringa,SC
CUST_000908,CUST_000908,49824,Salvador,CE
CUST_000909,CUST_000909,21164,Campinas,SC
CUST_000910,CUST_000910,42530,Salvador,CE
CUST_000911,CUST_000911,25525,Maringa,BA
CUST_000912,CUST_000912,83147,Niteroi,PR
CUST_000913,CUST_000913,64548,Salvador,CE
CUST_000914,CUST_000914,89471,Joinville,PE
CUST_000915,CUST_000915,88135,Joinville,SP
CUST_000916,CUST_000916,91057,Recife,GO
CUST_000917,CUST_000917,39581,Joinville,GO
CUST_000918,CUST_000918,78494,Feira de Santana,CE
CUST_000919,CUST_000919,59856,Belo Horizonte,SC
CUST_000920,CUST_000920,69049,Olinda,RJ
CUST_000921,CUST_000921,68028,Recife,SC
CUST_000922,CUST_000922,48974,Feira de Santana,MG
CUST_000923,CUST_000923,87139,Fortaleza,MG
CUST_000924,CUST_000924,66207,Maringa,GO
CUST_000925,CUST_000925,50026,Niteroi,GO
CUST_000926,CUST_000926,84531,Joinville,GO
CUST_000927,CUST_000927,91399,Rio de Janeiro,RJ
CUST_000928,CUST_000928,17894,Joinville,RJ
CUST_000929,CUST_000929,89905,Aparecida de Goiania,GO
CUST_000930,CUST_000930,23006,Contagem,RJ
CUST_000931,CUST_000931,37235,Caucaia,PR
CUST_000932,CUST_000932,91987,Maringa,CE
CUST_000933,CUST_000933,37659,Feira de Santana,BA
CUST_000934,CUST_000934,44687,Petropolis,SC
CUST_000935,CUST_000935,96563,Rio de Janeiro,PR
CUST_000936,CUST_000936,20641,Feira de Santana,SC
CUST_000937,CUST_000937,30585,Maringa,PE
CUST_000938,CUST_000938,41439,Maringa,GO
CUST_000939,CUST_000939,32782,Recife,GO
CUST_000940,CUST_000940,82350,Goiania,PE
CUST_000941,CUST_000941,19838,Florianopolis,SP
CUST_000942,CUST_000942,30517,Contagem,MG
CUST_000943,CUST_000943,10350,Olinda,PR
CUST_000944,CUST_000944,63545,Salvador,SC
CUST_000945,CUST_000945,69048,Recife,MG
CUST_000946,CUST_000946,87832,Sorocaba,GO
CUST_000947,CUST_000947,71592,Feira de Santana,GO
CUST_000948,CUST_000948,48175,Aparecida de Goiania,SC
CUST_000949,CUST_000949,14278,Florianopolis,SP
CUST_000950,CUST_000950,40340,Curitiba,SC
CUST_000951,CUST_000951,47762,Sao Paulo,BA
CUST_000952,CUST_000952,47056,Niteroi,RS
CUST_000953,CUST_000953,69510,Florianopolis,SP
CUST_000954,CUST_000954,19329,Salvador,PE
CUST_000955,CUST_000955,40595,Caucaia,PR
CUST_000956,CUST_000956,44675,Uberlandia,BA
CUST_000957,CUST_000957,91927,Sorocaba,SP
CUST_000958,CUST_000958,87304,Uberlandia,BA
CUST_000959,CUST_000959,96662,Goiania,PR
CUST_000960,CUST_000960,35928,Olinda,PR
CUST_000961,CUST_000961,65723,Sao Paulo,PR
CUST_000962,CUST_000962,25043,Uberlandia,PE
CUST_000963,CUST_000963,81376,Rio de Janeiro,RJ
CUST_000964,CUST_000964,39466,Caxias do Sul,RS
CUST_000965,CUST_000965,94886,Feira de Santana,MG
CUST_000966,CUST_000966,29528,Salvador,PR
CUST_000967,CUST_000967,44816,Florianopolis,PE
CUST_000968,CUST_000968,28643,Goiania,BA
CUST_000969,CUST_000969,19359,Santos,PR
CUST_000970,CUST_000970,17816,Aparecida de Goiania,SC
CUST_000971,CUST_000971,31747,Uberlandia,GO
CUST_000972,CUST_000972,50319,Olinda,RJ
CUST_000973,CUST_000973,87993,Salvador,RS
CUST_000974,CUST_000974,84607,Feira de Santana,PE
CUST_000975,CUST_000975,47828,Olinda,RS
CUST_000976,CUST_000976,67560,Niteroi,SC
CUST_000977,CUST_000977,26299,Goiania,PE
CUST_000978,CUST_000978,71433,Uberlandia,CE
CUST_000979,CUST_000979,49857,Caucaia,BA
CUST_000980,CUST_000980,62757,Feira de Santana,SP
CUST_000981,CUST_000981,45683,Florianopolis,CE
CUST_000982,CUST_000982,75597,Feira de Santana,MG
CUST_000983,CUST_000983,80776,Curitiba,RJ
CUST_000984,CUST_000984,74722,Pelotas,PR
CUST_000985,CUST_000985,67377,Rio de Janeiro,CE
CUST_000986,CUST_000986,20543,Sao Paulo,SC
CUST_000987,CUST_000987,88385,Uberlandia,MG
CUST_000988,CUST_000988,15224,Recife,CE
CUST_000989,CUST_000989,66626,Fortaleza,GO
CUST_000990,CUST_000990,52247,Blumenau,SP
CUST_000991,CUST_000991,89129,Fortaleza,MG
CUST_000992,CUST_000992,42816,Petropolis,RS
CUST_000993,CUST_000993,13390,Curitiba,RS
CUST_000994,CUST_000994,21970,Maringa,SP
CUST_000995,CUST_000995,40005,Recife,RS
CUST_000996,CUST_000996,98381,Caxias do Sul,SP
CUST_000997,CUST_000997,85392,Aparecida de Goiania,PE
CUST_000998,CUST_000998,86955,Londrina,SP
CUST_000999,CUST_000999,12719,Recife,BA
CUST_001000,CUST_001000,98117,Caxias do Sul,RS
